GeneID	GSM4928875	GSM4928876	GSM4928877	GSM4928878	GSM4928879	GSM4928880	GSM4928881
6694	1	4	0	0	0	1	0
105373932	0	0	0	0	0	0	0
105373933	0	0	2	0	2	0	0
105373934	0	1	0	0	0	0	0
10123	214	236	1101	372	327	306	710
105373936	0	0	0	0	0	0	0
106144537	0	0	0	0	0	0	0
101927896	0	0	10	1	1	0	10
105373937	0	0	0	0	0	0	0
105373938	0	0	7	4	0	0	10
23677	466	499	850	1599	755	907	2329
105373939	3	2	0	1	0	2	0
105373940	0	0	0	0	0	0	0
105373941	0	0	0	0	0	0	0
116987	363	770	1131	212	562	299	334
100506749	0	2	1	1	5	2	0
27321	0	0	8	2	0	0	0
105373943	0	0	0	0	1	0	0
107986000	0	0	0	0	0	0	0
105373942	1	1	4	1	0	1	0
105373944	0	0	12	0	0	0	0
2637	0	0	8	1	0	0	0
401036	0	0	0	0	0	1	0
79781	65	45	15	58	54	27	1
105373945	15	27	9	11	19	6	0
57007	257	288	165	285	274	313	465
105373991	24	18	24	60	21	15	134
107986001	0	0	2	1	0	0	0
105373946	0	0	0	1	0	0	0
105373947	0	0	2	0	0	0	4
105373948	0	0	0	1	0	0	0
105373949	0	0	20	7	0	0	103
107986002	0	0	0	0	0	0	0
105373951	2	5	0	0	0	3	0
93463	0	5	0	0	1	0	0
105373950	7	18	10	15	24	20	4
10920	1732	1251	775	2818	1815	2121	977
105373952	3	2	1	0	1	2	0
105373953	5	8	1	4	3	7	2
105373954	0	0	15	5	5	0	2
1293	50925	39866	24903	16103	52969	23445	20560
105373957	52	55	5	19	67	36	16
79083	6008	4245	559	2012	6104	5402	1143
102465486	4	2	0	2	3	2	2
51052	0	0	0	0	0	0	0
64284	213	276	1144	27	203	123	27
105373958	2	7	8	2	3	1	3
9208	3206	3468	1438	4781	4103	2817	4851
375316	30	36	1	66	20	24	26
10267	1065	1174	11	1807	1907	2921	222
105373960	4	3	0	1	5	8	0
100533179	578	564	186	446	511	601	303
140739	709	403	279	684	575	894	495
51540	227	327	28	65	187	122	30
339768	29	62	8	20	37	41	8
377007	8	19	11	66	70	9	23
151176	48	46	23	28	121	21	7
80895	557	500	356	565	545	619	292
151174	39	29	5	11	40	20	0
643387	3	4	1	3	4	2	0
55502	90	36	10	40	66	114	21
8864	1126	2323	219	247	1703	416	183
112268433	45	147	0	1	86	9	0
105373961	47	146	0	0	68	6	0
26146	479	532	189	342	469	390	188
51665	471	477	292	448	616	389	340
107986003	162	149	95	160	200	190	92
151171	2	1	0	0	0	2	0
112268434	2	1	2	3	3	2	0
105373963	3	0	0	0	0	0	2
105373962	0	0	0	12	6	1	10
100287387	128	129	16	90	210	216	61
117581	1223	972	89	1005	2028	3305	929
401039	12	11	3	6	17	36	2
9759	826	1021	248	591	1792	769	497
100616397	0	0	0	0	1	0	0
100616493	2	3	0	0	4	0	0
85009	4	0	0	1	0	0	1
100423043	1	4	0	3	9	1	0
100616360	0	0	0	0	0	0	0
101928111	7	8	0	12	14	9	6
401040	0	0	87	0	2	0	0
105373966	0	0	0	0	0	0	0
150935	0	0	0	0	0	0	0
4705	1470	1813	1433	1332	1534	1515	842
100616417	1	2	0	1	2	1	1
389090	0	0	0	0	0	3	0
150681	0	1	0	0	0	0	1
150678	378	239	139	586	322	463	130
150677	0	0	0	0	0	0	0
107985836	0	0	0	0	0	0	0
105373968	3	0	177	4	2	0	8
102723825	0	0	0	0	0	0	0
2817	805	822	2489	2555	858	914	1629
100130449	10	3	1330	226	5	3	335
406941	1	0	179	41	0	0	50
51281	285	364	227	151	367	286	155
285193	122	139	154	60	130	109	48
57140	1005	1540	529	754	1299	1535	821
101752400	108	137	98	87	93	81	37
11132	449	685	221	284	526	364	194
2859	65	131	0	9	71	34	13
653437	0	0	1	0	0	2	0
285191	0	0	0	0	0	0	0
375318	0	0	0	0	0	0	0
547	23	75	4	16	44	22	13
189	0	1	12	48	0	0	0
79919	0	2	12	2	10	1	4
728763	120	114	17	20	30	36	5
112268440	2	2	0	0	2	0	0
200772	26	15	4	7	19	10	3
25992	1391	3767	120	607	2548	1426	617
107985787	4	14	3	6	8	10	3
105373970	14	21	12	9	22	7	4
130916	1242	2297	468	777	1651	1228	488
23178	301	418	223	170	324	263	84
5510	1413	1025	550	2784	1612	2434	796
105373971	0	1	0	1	0	0	0
50636	477	595	564	512	699	527	373
105376810	8	6	9	5	8	4	6
3069	12434	16083	13252	10941	17756	14247	8701
101927509	278	439	382	245	447	176	176
4735	12424	11368	7670	11586	13428	11299	6218
9855	283	507	279	142	351	182	182
105373973	0	0	2	0	0	0	0
100422942	0	0	0	1	0	0	0
10494	1519	1681	1563	1457	1850	1802	1115
107985788	0	1	1	1	1	2	2
100379249	21	33	11	24	18	15	26
105373974	4	5	8	107	9	7	115
666	819	1016	168	578	910	901	550
105373975	46	47	1	19	75	22	38
51078	837	956	436	458	832	955	367
23192	1168	1359	939	853	1398	1264	644
1841	279	293	310	398	390	425	189
84289	651	786	903	551	637	635	371
728294	533	881	840	366	665	426	416
105373976	15	21	18	11	10	13	6
64090	0	2	0	4	3	1	6
129807	0	5	0	3	2	0	5
107986004	2	0	0	0	1	0	0
5133	7	14	0	19	4	4	9
105373977	1	9	5	10	1	0	8
285093	0	0	2	0	0	5	0
105373978	0	0	0	0	0	0	0
101927289	24	49	5	17	37	7	4
285095	6	10	0	1	4	1	2
102723927	118	247	34	16	86	41	20
285097	45	79	11	1	20	4	1
105373980	0	1	1	0	0	1	0
105373979	0	0	0	0	0	0	0
728323	95	82	94	94	93	39	50
102723448	0	0	0	0	0	0	0
105376921	0	0	0	0	0	0	0
107986040	0	0	0	0	0	0	0
107986057	0	0	0	0	0	0	0
101927174	0	0	0	0	0	0	0
10752	176	146	0	1	64	19	0
101927193	8	12	0	0	8	0	0
105376922	0	0	3	1	0	11	0
101927215	3	5	0	19	8	10	2
107986058	39	8	2	94	91	103	25
107986059	0	0	0	1	0	0	0
27255	1	1	278	2	2	1	0
105376924	0	0	0	0	0	0	0
105376923	0	0	1	0	0	0	0
152330	143	184	75	48	627	414	83
100873976	0	3	0	0	1	1	0
105376926	0	0	0	0	0	0	0
100873975	17	29	8	5	62	47	8
3568	32	7	3	0	4	4	2
51095	981	709	636	1238	945	669	461
51185	983	640	570	1127	808	600	437
100130207	5	15	6	1	7	3	8
57633	2	14	6	8	14	10	6
107986007	4	1	5	0	1	1	0
102723512	1	0	0	0	0	2	1
285362	889	913	448	1254	1535	1404	724
6419	381	391	262	284	333	366	150
107986008	0	4	2	12	2	1	0
100996539	9	7	32	10	9	18	5
3708	703	976	487	600	1292	1318	356
105376933	0	0	0	0	0	0	0
100126791	0	6	0	1	1	0	3
100507582	83	66	131	88	70	70	234
8553	1698	1263	2271	1773	1395	1545	5116
105376934	1	4	5	5	3	1	4
55207	1877	1911	2258	3224	3044	2713	2786
9695	1672	1748	2026	2489	3032	1398	1928
100616334	0	0	0	0	0	0	0
105376936	0	0	0	0	0	0	0
105376939	0	0	1	0	0	0	25
105376938	0	0	4	0	0	0	214
105376940	0	0	3	0	0	0	2
105376941	0	1	6	0	0	0	4
102723596	0	0	13	2	0	0	18
105376942	0	0	13	3	0	0	2
101927347	0	0	2	0	0	0	0
105376944	0	1	31	5	0	1	4
105376943	0	0	0	0	0	0	0
105376945	0	0	0	0	0	0	0
2917	15	39	0	8	15	14	0
105376946	0	0	0	0	0	2	0
100873937	0	0	0	0	0	0	2
101927394	0	3	0	0	5	0	0
100288428	12	9	1	4	4	2	0
107986010	0	0	3	0	1	1	0
29995	1280	1060	464	587	867	1196	1250
29931	24	36	25	12	35	17	22
107986009	1	3	2	0	2	0	4
51066	0	9	3	1	11	24	4
859	0	1	0	0	0	3	0
5021	401	300	16	1798	743	247	135
107986061	0	1	0	0	1	0	0
107984112	1	10	0	8	4	0	3
56852	253	183	251	331	277	226	287
9901	1229	1044	108	334	1095	707	112
101927416	9	9	0	2	1	0	0
100288831	0	0	0	0	0	0	0
101927440	4	10	0	1	0	2	0
25917	874	848	520	852	979	682	424
440944	359	382	364	527	506	378	158
55209	2830	3732	3190	2015	4389	2246	1762
375323	0	2	0	0	0	1	2
105376949	0	0	0	0	0	0	0
64419	584	703	630	611	662	638	543
151835	6	1	1	4	2	3	1
7862	511	693	429	359	653	549	368
4968	470	521	171	383	602	663	189
8536	662	556	69	807	854	1008	287
10474	1949	1648	618	1472	1797	2175	946
10093	2114	1671	826	2284	2042	2885	1259
100526693	1322	1233	792	1251	1468	1550	828
26140	977	1072	753	828	1237	988	603
285367	372	251	170	356	412	480	302
63924	23	10	0	3	9	38	4
84522	346	324	202	445	486	594	257
132014	41	41	57	337	49	41	285
84818	750	782	131	379	925	745	238
78987	1011	1271	579	1183	1600	1444	690
285368	122	177	37	62	222	102	15
100874032	22	32	2	7	11	7	1
55831	1347	1288	535	1556	1459	1562	807
442075	137	194	103	55	141	116	39
152302	136	127	81	146	179	222	90
2177	204	243	357	138	197	143	154
115795	16	14	12	7	12	8	6
55845	1911	1690	934	2283	2074	2830	1102
7428	1017	985	1127	875	1147	829	640
3656	137	118	81	93	182	144	170
9797	745	1029	418	646	990	782	729
113219470	35	40	11	28	35	48	29
100126793	41	38	19	46	51	44	21
84657	26	24	7	15	34	24	13
51738	31	34	14	25	35	24	13
6396	2057	2145	2116	2434	2519	2628	1487
491	18	50	0	3	7	5	1
100422933	0	3	0	0	0	0	0
100126334	0	0	0	0	0	0	0
100874325	0	0	0	0	0	0	0
285370	0	0	0	0	0	0	0
6538	1	0	36	60	6	0	51
105376950	2	0	1	2	0	4	1
6529	42	86	0	23	92	56	1
100874090	0	3	0	0	15	0	0
101927467	0	1	0	0	0	1	0
3269	422	420	113	467	606	390	218
105376951	16	10	8	16	9	16	0
102723663	59	55	0	80	118	87	16
10533	1030	1034	600	1060	1330	1530	761
9686	997	1384	663	919	1586	1382	816
105376952	15	26	10	14	25	21	9
132001	193	190	126	184	192	273	84
6854	2	8	23	21	27	30	5
7079	16	19	10	97	25	156	60
5468	39	91	1044	1797	63	39	820
80746	245	307	107	240	250	240	109
100129480	65	64	18	23	47	33	16
23609	596	592	444	827	770	731	479
5894	2079	2014	1617	2296	2685	2288	1678
55287	0	0	752	65	0	0	244
23066	13	50	56	15	9	22	2
6161	11837	8814	5770	10763	7111	10818	4255
619563	43	29	26	48	42	30	18
105376956	0	0	0	0	0	0	1
105376955	0	0	0	0	0	0	0
9922	844	1230	2089	2483	1547	961	2734
112267878	0	4	0	1	6	0	5
23225	1225	1079	1447	331	1199	1154	229
100874101	5	0	1	1	0	0	0
79885	317	348	272	306	315	371	196
2199	15935	10583	2577	9464	20268	19946	7287
106635526	1	2	0	0	3	0	0
100293612	0	0	0	0	0	0	0
285375	0	0	0	3	0	0	0
7476	40	19	898	294	27	8	472
105376957	18	2	8	3	5	3	1
100132526	8	28	19	3	24	19	1
348825	14	14	313	20	19	29	26
112268445	17	18	14	30	37	9	3
131474	375	216	206	630	396	500	204
79188	3819	3627	2080	4909	7124	5158	3068
7508	1470	1331	1089	1327	1720	1427	1142
107986063	80	61	58	47	109	63	22
27258	997	612	729	1732	816	1002	504
105376958	41	22	66	419	188	129	475
101927565	10	4	3	1	0	1	0
105376959	38	48	9	8	15	18	5
6533	3231	7015	916	968	3282	1258	1816
80852	1934	3706	577	647	1879	999	1068
105376960	0	0	0	0	0	0	0
51244	620	635	554	578	696	640	384
84077	53	27	10	106	126	37	38
152274	0	0	2	0	1	2	0
152273	1455	1039	304	886	4077	2312	987
105376963	59	46	22	29	162	106	31
100505641	1976	2337	1467	1383	2692	1436	1401
7182	1216	1388	1137	851	1689	795	642
64432	1674	1968	1343	1404	2269	1444	773
64145	719	778	706	642	940	632	567
344875	13	3	3	17	76	27	2
23473	1105	1194	1000	1183	1701	1085	810
100505696	1064	1132	1459	2343	1815	1495	2181
9467	1153	1067	1462	2631	1950	1401	2743
131965	332	375	331	362	425	467	279
85403	697	654	794	1174	1569	1329	1292
8292	302	173	64	87	112	333	53
100422868	0	0	0	0	0	0	0
105376964	3	0	0	0	0	0	0
26061	220	189	186	191	207	205	82
686	814	685	592	1230	1297	1446	630
23243	1360	1230	522	1195	1911	1182	1008
100422990	0	0	0	0	0	2	0
101927647	0	0	1	1	3	0	0
693148	0	0	0	0	0	0	0
107986064	12	28	10	3	44	0	4
117248	1801	487	4	2300	7693	5435	1912
285381	1250	812	360	1324	2028	1063	633
92106	1045	980	237	545	1539	838	356
107986065	44	42	8	15	66	25	6
23180	2891	1947	311	1582	3438	2769	1112
100996597	0	0	0	0	0	0	0
1618	0	0	5	7	0	0	7
105377641	0	0	723	1055	16	0	16
23228	276	191	899	720	314	225	534
105376972	3	2	33	7	2	2	11
100500913	1	0	0	0	0	0	0
9779	1610	1827	1085	1042	1766	994	836
105376975	0	1	0	0	0	0	0
339862	1	2	11	5	8	1	7
6304	551	885	102	187	724	411	165
101927777	0	3	0	2	18	8	5
105376976	0	0	1	0	0	0	0
105376978	0	0	2	0	1	0	0
107986066	0	0	0	0	0	0	0
105376981	0	0	0	0	0	0	0
131096	2	10	8	2	2	2	2
100616291	0	0	0	0	0	0	0
105376982	2	3	20	10	0	2	6
105376984	0	0	0	0	0	0	0
151651	153	103	104	137	118	53	94
5868	1675	1450	1535	2621	1914	1255	1601
151649	256	217	265	418	306	180	260
8850	996	861	667	877	1315	665	742
100422901	0	0	0	0	0	0	0
151648	49	33	88	53	33	43	44
100874028	15	9	29	7	6	14	11
107986067	3	0	4	2	3	0	0
101927829	0	0	0	0	0	0	0
107986068	0	1	5	1	0	0	6
105376987	0	0	7	1	0	0	7
105376988	0	0	1	0	0	0	1
391518	1	0	0	0	0	0	0
79750	97	255	3	23	107	53	0
100874216	0	0	0	0	0	0	0
100874221	0	0	0	0	0	0	0
100505877	0	0	0	3	3	0	0
7325	359	416	252	514	443	356	365
105376991	0	2	0	0	3	1	0
107986069	4	7	0	1	2	2	1
105376993	2	6	0	8	10	2	0
100874092	12	5	1	5	6	2	0
7324	1177	795	650	1716	1018	851	797
28512	712	531	487	1313	739	694	537
6138	15111	14289	9753	13851	11475	13779	7212
9975	817	929	415	683	1110	530	344
152024	0	0	0	0	0	0	0
7068	67	120	410	595	114	32	507
101927854	1	0	21	12	4	0	12
644990	5	3	5	2	0	0	4
107986011	0	0	1	3	0	0	0
107986070	0	0	0	0	0	0	0
5915	34	63	112	14	33	22	3
105376998	0	0	0	0	0	0	0
105376997	0	0	0	0	0	0	0
7155	3330	3244	3706	2869	3283	2523	1635
100616477	17	24	38	9	27	8	9
55768	597	556	532	670	625	566	416
54995	263	275	165	219	225	215	116
105377000	3	0	0	0	0	3	0
285326	0	0	0	0	0	0	0
105377001	0	0	0	0	0	0	0
105377002	0	0	0	0	0	0	0
105377003	0	6	1	0	0	0	0
116135	3	17	1	0	0	1	0
152110	91	67	10	81	86	61	20
105377004	0	0	0	0	0	0	0
9497	1214	1334	467	2336	1362	595	1422
105377005	0	0	0	0	0	0	0
107986071	8	3	0	2	3	0	2
105377006	54	25	0	23	46	57	0
8320	851	344	0	206	879	654	41
105377007	0	0	5	0	0	0	0
100996624	0	0	0	0	1	0	0
107986041	0	0	1	0	0	0	0
105377008	16	3	0	10	13	8	1
152100	1518	671	367	1575	1349	1642	642
64343	1150	852	581	1283	1215	968	631
152098	109	89	64	118	94	85	48
107986012	0	1	0	0	2	1	0
645206	14	12	3	0	17	7	1
105377009	0	0	0	0	0	0	0
100873979	0	0	3	0	1	0	0
27303	133	143	450	138	219	191	88
107986013	0	0	0	0	1	0	0
100873977	0	0	0	0	0	0	0
101927995	1	2	0	3	3	0	0
105377013	0	0	0	0	0	0	0
101928015	0	0	0	0	0	0	0
105377015	5	4	2	1	1	3	2
7048	4528	7044	1265	4594	5510	2863	3314
105377016	1	9	0	12	0	4	3
339896	0	0	1	2	0	0	1
105377017	0	0	2	0	0	0	0
100423038	0	0	0	0	0	0	0
105377018	0	0	7	0	0	0	0
105377019	0	0	0	0	2	0	0
201595	4576	4304	9233	5379	7704	4242	2366
114884	1781	1884	843	1631	3894	2657	950
100874206	0	0	1	2	3	0	2
344787	127	124	286	163	173	105	137
23171	1414	1941	1535	398	1530	671	144
152189	23	43	181	30	36	35	6
112616	234	455	168	221	450	420	212
54918	3560	2819	2390	4511	4414	3137	2523
102465247	0	0	0	0	0	0	0
51143	843	671	423	1274	1151	1114	580
25904	536	520	373	549	469	442	306
105377021	0	0	74	81	0	0	38
131405	0	0	747	492	7	0	312
1233	9	7	0	12	3	3	0
105377022	2	7	0	8	6	16	2
107986072	0	0	0	1	5	1	0
2720	1628	1852	923	2282	2035	1916	2003
107986073	1	11	16	5	13	4	8
643853	106	164	74	136	132	68	119
10491	5772	6675	2208	4291	7034	6915	2869
26032	306	152	15	135	469	399	149
25827	389	401	94	337	757	793	241
7342	1531	1716	833	1555	2074	1475	1483
23122	991	1218	906	784	1048	595	624
105377023	90	134	68	282	307	259	150
10015	4890	4542	2661	4712	7068	6247	4202
105377024	0	0	0	0	0	0	0
101928114	0	0	0	0	0	0	0
102724048	0	0	0	0	0	0	0
101928135	0	0	0	0	0	0	0
10777	6	8	0	0	7	5	7
406916	0	0	0	0	0	0	0
6769	11	3	0	59	9	12	144
85443	7	17	10	3	19	6	3
105377029	0	0	60	4	1	0	0
105377030	0	0	36	1	0	0	0
105377031	1	1	0	0	3	1	1
9881	2465	2626	298	551	2545	1266	385
9852	1060	1063	897	742	1300	688	426
4292	816	816	687	728	954	904	398
9209	1133	1243	649	1099	1147	956	585
112268444	28	54	27	26	41	23	23
105377642	1	4	5	1	6	2	6
152048	79	111	153	100	127	71	73
2803	3756	4277	6499	5902	4860	2477	3352
339883	10	29	36	42	31	26	29
3680	380	607	951	244	529	390	73
101928153	21	39	41	14	29	45	7
10217	930	1296	1224	410	1395	1257	530
407015	1	0	0	0	2	0	0
50853	283	293	162	178	292	333	88
5333	1252	765	142	1570	1635	2865	515
9940	979	353	86	450	925	871	118
105377033	64	9	0	11	43	57	0
30	1178	931	494	1312	1139	1604	512
4615	2129	1637	565	1784	2705	2885	1446
101928234	1	3	1	4	6	1	0
9943	1387	1541	1090	1620	2452	1554	1570
9390	2	11	0	1	3	0	3
9389	4	5	4	5	7	16	4
9942	144	226	319	83	151	81	52
100128640	9	8	6	1	14	2	5
93	218	284	805	440	261	141	317
9941	393	434	225	300	436	345	102
6331	57	79	11	15	25	21	39
6336	1	0	2	0	2	0	1
105377034	0	0	0	0	0	0	0
107986042	0	0	0	0	0	0	0
11280	19	19	231	16	15	21	6
57599	1266	1355	981	857	1174	964	621
64689	1033	1423	1048	1013	1073	980	752
199223	234	279	80	119	117	161	110
102466743	0	1	1	0	2	1	0
64651	270	599	1278	746	559	375	865
101928263	1	1	27	12	9	5	11
105377035	0	1	1	1	0	0	0
165904	1	2	0	0	5	0	1
102724104	0	0	0	0	0	2	0
1524	1385	845	38	69	199	1055	6
1237	1	15	0	9	3	3	3
105377644	50	62	35	52	53	52	18
105377037	0	0	0	1	1	1	0
54977	609	616	465	510	600	680	236
3921	11262	11264	8233	8899	9122	12568	5229
574040	26	24	14	29	33	9	22
6044	28	16	26	31	21	25	20
107986075	6	6	3	9	7	1	0
105377038	2	1	0	0	0	4	0
4336	4	8	0	7	4	1	0
105377039	0	5	0	0	0	0	0
25924	106	228	1	11	128	37	0
440952	13	11	4	25	25	6	8
105377645	0	0	0	0	0	2	0
10289	647	443	308	889	709	883	480
956	1375	2994	1	2332	1856	621	136
285266	110	307	10	175	174	71	22
9045	11571	9840	7746	10727	8808	10254	5736
285267	133	163	98	70	181	108	74
253639	56	120	70	24	97	50	45
285268	1045	1412	719	658	1650	759	428
105377043	1	2	1	7	1	4	2
105377045	0	0	0	0	0	0	1
1499	4544	4816	7507	4783	5287	4474	5089
54986	693	838	112	637	1041	1804	105
105377046	8	11	0	8	2	7	6
107986077	3	1	1	11	6	4	1
22906	1060	1317	1343	1868	1747	1510	1506
105377048	0	0	0	0	0	0	0
885	1	0	515	14	3	5	5
131375	0	0	0	0	0	1	0
7433	32	9	20	4	13	16	2
100874007	4	1	1	0	1	0	0
9117	1016	1147	424	1101	1351	1076	763
51188	254	198	141	348	206	251	129
4820	5157	5017	4225	5366	5982	2795	2482
101928323	10	17	8	6	33	24	7
92999	856	1013	257	576	1411	1033	485
131377	0	1	0	0	0	0	1
57467	9	2	1	1	3	0	0
100874044	0	2	0	0	1	2	0
152206	103	84	20	64	77	85	39
100874114	0	2	1	3	4	1	0
729083	7	4	1	12	9	4	6
25994	3634	2317	1294	8010	4059	4235	2490
1238	252	451	1818	825	696	610	1298
1582	39	32	163	188	79	60	142
389114	420	634	397	270	417	361	235
100506275	13	16	5	9	4	8	1
100506243	53	33	80	57	22	28	35
729085	642	489	168	332	209	295	305
84892	263	288	99	189	319	364	138
107986079	37	43	0	1	15	2	2
105377051	0	0	0	0	0	0	0
105377052	0	0	0	0	0	0	0
54861	1199	962	459	597	1206	866	233
100873954	475	446	191	213	548	289	101
55129	719	790	565	807	917	815	405
107986080	0	1	0	0	0	0	0
51099	1367	778	806	2658	3658	2432	878
105377054	8	0	1	16	27	3	2
107986081	1	0	0	0	0	0	0
406929	0	0	0	0	0	0	0
375337	0	0	0	0	0	1	1
105377055	0	0	1	0	0	0	0
285343	944	1214	341	681	896	569	344
102724231	5	8	4	6	7	2	5
100506319	0	0	2	1	0	2	0
353274	760	1235	578	382	857	417	420
101928529	1	10	0	0	1	0	0
285346	78	222	71	52	149	22	64
55888	297	260	72	131	263	176	25
112840933	10	15	2	5	16	10	1
110354863	354	365	111	302	450	275	93
285349	184	150	21	79	138	101	24
100874094	6	3	0	1	6	2	0
10168	350	362	107	304	449	273	93
7584	133	149	23	104	194	155	49
101928592	21	15	8	3	11	8	3
91392	232	183	76	271	226	266	66
105377056	6	7	4	7	18	10	2
115560	119	104	55	90	110	74	53
57456	932	767	789	835	968	703	534
56992	177	77	168	159	57	123	50
693149	14	18	6	18	8	12	7
131616	177	164	58	150	121	202	55
7047	0	0	1	1	0	0	0
51304	2113	2192	1721	2147	2183	1874	1405
23016	462	330	244	397	413	593	215
7123	5019	1312	54	3430	2606	2114	76
64866	642	1079	440	240	803	383	923
101928636	0	5	0	0	2	0	10
25907	53	146	6	19	19	3	82
105377061	0	0	0	0	0	0	0
105377062	0	0	0	0	0	0	0
23395	627	1258	343	366	619	433	225
100885795	0	1	0	1	3	0	0
8994	564	1177	1129	809	717	379	1010
644714	200	308	344	286	208	164	336
100189103	1	2	0	0	1	0	2
22908	2280	1991	733	1615	1868	1279	783
54716	35	26	1	4	143	24	0
107986082	1	0	0	2	0	0	0
107986083	61	93	19	44	54	31	19
54585	607	589	162	302	511	321	175
10803	2	0	0	2	15	1	1
79443	1292	2160	598	934	2248	1130	799
10663	17	38	201	1264	32	14	630
105377063	1	3	0	10	1	3	0
2829	193	88	156	457	204	215	969
105377067	1	3	42	29	0	2	46
1230	1319	558	456	2282	1155	1421	2138
1232	2	1	11	6	2	0	7
729230	23	52	1	94	28	34	67
102724297	17	13	57	39	8	17	78
1234	128	136	3	266	209	202	310
9034	70	37	488	138	68	127	232
105377068	20	38	190	4	20	3	33
4057	56	94	7	38	55	20	25
83597	0	0	0	0	0	0	0
79442	63	98	23	7	26	47	24
83598	0	1	0	0	0	0	0
6997	30	53	39	24	59	14	0
100132146	1	0	0	0	0	1	0
259173	245	300	466	2010	398	340	2895
259236	11	3	9	4	21	66	13
29122	2	0	6	0	0	1	0
100287362	3	0	4	0	0	0	0
377047	0	1	10	0	0	1	2
100288960	0	8	8	2	0	3	1
729756	7	1	5	0	6	2	3
339906	0	10	3	0	2	1	0
4634	40	38	50	72	23	36	27
5745	269	439	840	3605	179	215	927
151903	810	547	525	853	632	914	406
23218	1371	1898	510	555	2942	1524	553
100129354	7	9	14	2	9	7	5
29072	2000	2385	1799	1353	2319	1381	1208
285352	61	64	26	20	53	25	24
64147	86	148	30	72	140	100	54
109617025	0	0	0	0	1	0	0
23276	470	521	363	496	712	504	388
25930	1015	1651	1296	1001	1889	1534	921
22937	1043	1762	2809	868	1780	1607	830
105377073	0	0	0	6	2	3	2
54859	431	380	266	379	351	451	146
105377074	0	0	0	0	0	0	0
10675	3	7	3	1	9	6	13
6599	2262	2818	2389	1695	2778	1691	1543
109623484	0	0	0	0	0	0	0
22907	908	1301	987	722	1354	1331	531
100302232	1	1	2	2	1	3	4
4134	5528	7989	3194	4234	8132	6045	4672
993	81	65	262	39	30	46	65
100616407	0	0	0	0	0	0	0
820	51	7	2	86	49	112	2
51385	508	544	225	204	305	229	139
10201	618	609	571	693	645	588	358
101060195	70	74	47	89	77	87	31
646424	0	0	3	0	0	0	0
100313840	0	0	0	0	0	0	0
285231	2	0	1	0	0	1	0
5364	1954	4330	1777	613	3402	1321	867
105377077	0	3	4	1	3	3	1
79714	247	254	190	245	217	224	148
51372	1314	870	610	2472	1264	1713	565
84126	135	150	141	166	230	278	105
111822955	138	153	143	169	232	283	105
11277	45	54	42	59	87	107	44
51246	2692	2708	3219	3905	4587	6664	3776
5210	51	74	813	678	109	104	895
102465494	0	0	0	0	0	0	3
90226	5	1	3	10	30	30	48
1294	3388	2578	509	2550	6317	6282	4483
100313843	61	54	9	47	110	118	96
7384	1848	1896	2289	2139	1862	2094	1631
106635528	0	0	0	1	1	0	0
440955	0	1	3	1	3	0	0
65010	412	431	1721	545	651	584	531
102465495	6	7	19	7	11	6	8
1951	75	110	91	109	157	122	97
100616112	0	1	2	3	3	2	1
102724368	0	0	1	4	2	8	1
51517	333	439	372	365	544	578	544
51447	2410	2269	1869	2637	3108	2973	1120
5576	1056	1361	648	964	1502	860	767
100506637	31	24	7	17	24	11	9
788	410	325	77	515	573	487	212
646450	72	60	32	50	58	52	32
10425	2172	2043	1640	1988	2695	2014	1378
54681	706	751	797	708	961	1025	327
11180	2332	3447	2254	1396	3240	2663	952
55152	582	830	519	430	710	799	309
494337	1	0	1	7	2	0	0
25915	585	605	309	583	706	940	337
406966	1	1	0	3	1	3	0
3615	2519	3668	2446	1810	1684	2188	1630
54870	1781	1890	1684	1582	1951	1706	1129
5859	2374	2942	2867	2200	2307	2309	1610
102465536	4	7	5	7	12	5	1
10869	935	1509	1211	696	1172	919	700
3913	5324	6374	4446	5792	14545	12450	4693
22973	4	14	5	0	10	8	7
64925	338	384	244	342	369	439	231
200942	373	388	227	400	494	799	261
646498	0	0	0	0	0	0	0
339834	30	56	34	28	69	38	4
375341	197	183	119	167	238	197	72
100422952	16	7	15	13	14	14	7
7375	1422	1594	937	1291	1913	1616	1067
107986084	40	44	27	41	48	26	32
2876	5619	4139	1273	7871	5621	7482	2992
387	7927	8395	5970	11127	10953	11895	8688
6988	1594	1496	521	1733	1976	2281	553
275	430	599	260	207	364	397	178
84276	338	549	231	170	417	403	180
1605	2169	3404	7684	4271	4192	2451	4182
100132677	5	8	1	1	1	0	0
8927	38	70	37	26	48	24	16
327	1128	1351	1296	1229	1218	1385	834
4485	530	512	335	842	942	592	307
63891	560	872	651	354	923	638	350
386724	130	144	121	58	164	141	42
29925	980	1096	777	479	1542	1076	307
9807	884	1406	945	718	1367	1030	726
389118	198	150	6	23	89	71	21
389119	67	37	64	37	26	60	3
7318	1151	1218	513	503	1062	1119	459
100847079	59	40	19	35	60	61	16
10293	62	59	76	51	49	60	51
79012	0	0	1	2	0	3	2
4486	80	357	33	28	136	54	73
102724438	26	40	7	12	16	4	9
84315	228	220	72	158	259	253	82
10180	6176	4949	2310	5848	6912	5784	2304
10181	4234	4588	3168	3059	4595	3178	2066
100775107	352	405	268	198	405	111	131
100129060	496	517	390	427	562	620	279
107986035	8	17	25	2	10	4	1
6405	323	594	1152	117	691	573	36
2779	0	0	0	0	0	1	0
